"Jday","y1","y2","Tsoil","Tair","SWC","PAR","WS","PA","rH","LE","H","SR"
59.20833333,0.463487634490813,-0.886103387124838,15.56,13.6,21.7,-18.593444304,0.526061,101.499,88.163,-123.95,-2.0202,NA
59.22916667,0.444927897037597,-0.895566394209665,15.55,12.8,21.7,-16.6393157722,0.31759,101.481,89.067,-57.85618,-0.553,NA
59.25,0.426175064425307,-0.904640710150768,15.54,12.8,21.7,4.6985538838,0.471784,101.495,90.029,-44.38916,-1.7158,NA
59.27083333,0.407237266746193,-0.913322401221546,15.53,12.6,21.7,46.4833058898,0.608353,101.548,91.888,-77.25,0.182,NA
59.29166667,0.388122714014508,-0.921607703345633,15.51,12.7,21.7,169.3933059578,0.72284,101.537,93.138,-77.25,2.2636,0.95
59.3125,0.368839720523669,-0.929493012649381,15.5,12.5,21.7,216.38407814975,0.475556,101.548,94.328,-61.6,24.1,NA
59.33333333,0.349396646189888,-0.936974910886763,15.49,12.6,21.9,291.465712126667,1.06206,101.559,95.329,-85.8,30.7,NA
59.35416667,0.329801920099095,-0.944050154122624,15.49,13,22.1,393.12779555,1.63421,101.567,95.927,-84.3,10.2,1.22
59.375,0.310064065406629,-0.950715664824933,15.5,13.1,22.3,884.715533766667,1.29104,101.578,96.282,-37.62,-10.275,1.15
59.39583333,0.290191639207369,-0.956968553576417,15.51,13.2,22.6,1134.07733538,1.31667,101.579,96.468,-107,-40.8,1.17
59.41666667,0.270193256743522,-0.962806109250626,15.55,13.3,23.7,1290.26622714,4.53353,101.611,96.562,-5.4125,-41.2,1.19
59.4375,0.250077616749609,-0.968225792674847,15.6,11,24.5,1437.6353542,4.04694,101.592,96.212,15.9,-14.625,0.78
59.45833333,0.229853440083903,-0.973225254543672,15.66,9.0962,24.7,1558.7147554,3.85062,101.634,95.796,24.0714285714286,53.7,NA
59.47916667,0.209529494502554,-0.977802327126247,15.71,8.2233,24.8,1624.378748,4.11029,101.612,94.153,35.1125,-30.2,0.82
59.5,0.189114620350892,-0.98195501952459,15.75,7.6529,24.8,1651.9822096,3.80428,101.606,92.422,35.7,19.325,0.78
59.52083333,0.16861766819582,-0.985681531719147,15.76,7.1104,24.9,1605.0763394,4.13744,101.532,92.431,58.1,21.4,0.67
59.54166667,0.148047524069527,-0.988980247839603,15.76,6.721,25,1469.2850992,3.48675,101.537,93.25,-14.65,32.4,0.78
59.5625,0.127413135406795,-0.991849733037122,15.75,6.5307,25,1281.7622479,3.09841,101.548,93.015,-87.4,4.430025,0.79
59.58333333,0.106723447921883,-0.99428874360704,15.72,6.3004,25.2,1119.30600846,3.72081,101.493,93.42,16.8142857142857,-8.8799,NA
59.60416667,0.085987431223255,-0.996296221849519,15.69,6.1817,25.3,950.70584438,4.13026,101.462,94.666,-8.2125,-27.2,0.82
59.625,0.0652141048956004,-0.997871294567925,15.64,6.0456,25.6,809.22323204,3.78494,101.469,94.766,-19.9625,-41.6,0.75
59.64583333,0.0444124748677136,-0.999013279229123,15.58,5.867,25.7,663.64652324,4.34361,101.377,94.72,-18.9333333333333,27.7,0.69
59.66666667,0.023591559298204,-0.999721680434049,15.52,5.8414,25.8,531.35906032,4.08525,101.36,94.86,-137,-2.5626,0.73
59.6875,0.00276041470038376,-0.999996190048083,15.46,5.7961,25.8,365.898685756,4.21588,101.332,94.959,-56.125,1.03255,0.68
59.70833333,-0.018071927950378,-0.999836689374898,15.39,5.8113,25.7,212.344693228,4.17484,101.313,95.014,-53.75,6.4928,0.69
59.72916667,-0.0388964371610424,-0.999243247250727,15.33,5.8598,25.7,91.50526183,4.02426,101.286,95.163,41.68,-27.5,0.64
59.75,-0.0597040548551645,-0.998216121806221,15.27,5.7942,25.7,28.671593752,3.8036,101.263,95.108,30.0666666666667,14.2,0.67
59.77083333,-0.0804857602765662,-0.996755758645368,15.21,5.6363,26,-5.514929454,5.18929,101.253,95.085,-56.85,-15.7,0.54
59.79166667,-0.101232543865566,-0.994862790570894,15.15,5.4229,26.4,-17.33898579,4.15795,101.224,95.399,-107.7,-67.3,0.53
59.8125,-0.121935381354182,-0.992538040970728,15.08,5.2975,26.5,-18.70597303,1.9829,101.247,95.722,-87.55,-43.1,0.56
59.83333333,-0.142585297431286,-0.989782518009099,15,5.268,26.5,-18.68731031,2.88077,101.228,95.855,-87.55,-22.6,0.55
59.85416667,-0.163173339652692,-0.986597415984143,14.91,5.1785,26.5,-18.674490016,2.42926,101.231,95.97,-87.55,-14.8,0.55
59.875,-0.183690552798453,-0.982984120325755,14.84,4.9915,26.5,-18.671232012,2.98058,101.161,96.041,-77.4,25.3,0.55
59.89583333,-0.20412804205089,-0.978944197821546,14.77,4.8078,26.4,-18.663365126,3.07169,101.132,96.21,-45.387675,-25.6,0.62
59.91666667,-0.224476947040416,-0.974479399601354,14.71,4.614,26.4,-18.656099496,3.06391,101.08,96.318,-23.37535,-11.8,0.57
59.9375,-0.24472841656506,-0.969591667726966,14.65,4.777,26.3,-18.650875404,3.0948,101.049,96.323,-23.37535,-43.2,0.55
59.95833333,-0.264873671034665,-0.9642831214911,14.6,4.9257,26.3,-18.650605078,2.69342,101.037,96.281,-28.2169,-14,NA
59.97916667,-0.284903976753798,-0.958556062017174,14.55,4.885,26.2,-18.64862196,2.54842,101.041,96.315,-23.92535,-29.9,0.55
60,-0.304810621102217,-0.952412980415156,14.51,4.9001,26.2,-18.652928662,2.80798,101.036,96.421,-55.65,-82.1,0.59
60.02083333,-0.3245849740014,-0.945856540207082,14.47,4.8847,26.1,-18.654601282,2.93456,101.024,96.485,-74.65,19.7,0.57
60.04166667,-0.344218462534958,-0.938889583524106,14.44,4.7492,26.1,-18.651172376,3.52632,101.014,96.513,-74.65,-21.9,0.59
60.0625,-0.363702546686977,-0.931515140796652,14.4,4.6849,26.1,-18.64512971,3.5232,100.985,96.546,-74.65,-29.5,0.62
60.08333333,-0.383028779590842,-0.923736409375072,14.37,4.6389,26.1,-18.629722016,3.25169,100.983,96.549,-74.65,-15.7,0.63
60.10416667,-0.402188782586262,-0.915556761299801,14.33,4.6225,26.1,-18.622645464,3.41233,100.969,96.545,-34.7315272727273,-10.22335,0.54
60.125,-0.421174221610232,-0.906979754487946,14.3,4.4425,26,-18.619648514,3.33286,100.941,96.503,-42.6718666666667,1.6746,0.53
60.14583333,-0.439976865992873,-0.898009107632595,14.27,4.1624,26,-18.602212694,3.08743,100.96,96.457,-112.1,2.632,0.56
60.16666667,-0.458588564048486,-0.888648709515716,14.23,3.9613,26,-18.599053208,3.2874,100.943,96.459,-155,-4.5502,0.58
60.1875,-0.477001220211311,-0.878902631647511,14.2,3.7709,25.9,-18.605323746,3.25299,100.981,96.499,-111.733333333333,-0.163,NA
60.20833333,-0.495206852148795,-0.868775099542386,14.16,3.5642,25.9,-18.593444304,2.74077,100.994,96.523,-111.733333333333,-4.9564,NA
60.22916667,-0.513197566981988,-0.858270503538231,14.13,3.3143,25.9,-16.6393157722,3.21873,101.02,96.537,-90.1,-14.1,0.56
60.25,-0.530965539255385,-0.847393412839183,14.09,3.2286,25.8,4.6985538838,3.04346,101.024,96.589,-101.95,-8.2239,NA
60.27083333,-0.5485030661446,-0.836148543280423,14.06,3.2136,25.8,46.4833058898,3.42815,100.99,96.62,-77.25,-4.795,NA
60.29166667,-0.565802544398955,-0.824540769611588,14.02,3.176,25.8,169.3933059578,2.97949,101.02,96.647,-41.3,15.7,0.66
60.3125,-0.582856449231434,-0.812575140888105,13.98,3.1926,26,216.38407814975,2.54347,101.136,96.688,-0.966666666666666,-9.7995,NA
60.33333333,-0.599657387405185,-0.800256844850694,13.94,3.2825,26.6,291.465712126667,3.57749,101.063,96.711,-85.8,-0.463,NA
60.35416667,-0.61619807498833,-0.787591221624947,13.89,3.3129,26.7,393.12779555,3.47389,101.034,96.728,-77.95,-17.4,0.49
60.375,-0.632471317246479,-0.774583780401129,13.83,3.5687,27,783.836004711923,3.47135,101.066,96.747,-110,-19.86575,0.5
60.39583333,-0.64847005940074,-0.761240160567479,13.78,3.6446,27.2,996.7201166324,2.26197,101.105,96.526,-45.9,-33.8,0.52
60.41666667,-0.664187365281637,-0.74756614677247,13.72,3.6907,27,1152.5542715604,2.68527,101.061,96.283,-41,-27.8,0.46
60.4375,-0.679616398302687,-0.733567686827932,13.67,3.8702,26.9,1296.0065843444,2.55883,101.023,96.334,-6.5,0.416,0.53
60.45833333,-0.694750469691722,-0.719250849747938,13.63,4.1883,26.8,1416.735860632,2.55949,101.032,96.408,32.9,3.9928,NA
60.47916667,-0.70958301812726,-0.70462184211491,13.61,4.2825,26.8,1479.711906244,2.50775,101.095,96.308,-48.05,-21.2978,0.53
60.5,-0.72410759186745,-0.689687027136166,13.61,4.4591,27.1,1476.725446148,3.23023,100.953,96.234,-129,-22.6,0.44
60.52083333,-0.738317894266357,-0.674452879752243,13.6,4.6433,27.1,1469.781409424,4.03279,100.857,96.289,18.8,-67,0.5
60.54166667,-0.752207764472314,-0.658926004242938,13.59,4.7067,27,1418.83009594,3.53688,100.885,96.319,-127,-40.6,0.64
60.5625,-0.765771160782016,-0.643113154362873,13.59,4.8031,27,1375.859169288,3.94441,100.842,95.912,15.3375,-9.9247,0.55
60.58333333,-0.77900220326403,-0.62702118569454,13.58,4.791,27,1319.589099344,4.22783,100.72,95.528,-125,-1.9345,0.48
60.60416667,-0.791895155594499,-0.610657074425545,13.59,4.7598,27.1,1213.38844746,4.26249,100.683,95.408,-140.5,3.0802,NA
60.625,-0.804444409701382,-0.594027938484542,13.59,4.7189,27.2,1072.16211936,3.29345,100.709,95.263,-140.5,-20.2,0.5
60.64583333,-0.816644525328759,-0.577140987325078,13.58,4.6838,27.1,919.086442512,4.27427,100.672,95.315,-156,-20,0.58
60.66666667,-0.8284902130808,-0.560003541800702,13.57,4.6281,27.1,712.754805124,4.93253,100.552,95.31,-38,-12.536525,NA
60.6875,-0.839976320416135,-0.542623056218744,13.56,4.5362,27,489.130084956,5.25203,100.422,95.09,-56.025,-12.3,NA
60.70833333,-0.851097867998434,-0.525007065751043,13.54,4.6169,26.9,298.0995986,5.23872,100.389,94.849,-50.1,2.3539,NA
60.72916667,-0.861850034014876,-0.507163207329315,13.53,4.6213,26.8,154.1111761704,6.13183,100.306,93.739,31.25,-6.8838,0.45
60.75,-0.872228141575323,-0.489099242530653,13.51,4.6695,26.9,52.488264622,4.5448,100.292,92.856,30.0625,-14.3,0.4
60.77083333,-0.882227691707239,-0.470823002820505,13.5,4.7358,27,-1.2511056544,3.87383,100.342,94.07,-61.5,-25.1,0.38
60.79166667,-0.891844349009885,-0.452342411386699,13.48,4.984,27.2,-17.2348726156,3.08943,100.406,94.84,-93.6333333333333,-16.6,0.48
60.8125,-0.901073930507514,-0.4336655067673,13.46,4.9989,27.7,-18.6478168672,3.67516,100.524,95.094,-87.55,-26.4,0.38
60.83333333,-0.909912435159774,-0.414800386139659,13.42,4.5673,27.7,-18.6290357172,5.16042,100.331,95.675,-150,-74.1,0.32
60.85416667,-0.918356030907657,-0.395755228007836,13.39,4.177,27.7,-18.6170099344,4.431,100.206,95.775,-87.55,10.2,0.41
60.875,-0.926401045024234,-0.37653831648055,13.35,4.0116,27.6,-18.6120150892,4.20908,100.203,95.164,-77.4,-27,0.44
60.89583333,-0.934043990025317,-0.357157982827748,13.32,4.0115,27.6,-18.6064765532,3.1952,100.276,93.721,-45.387675,-22.4,0.4
60.91666667,-0.941281552157735,-0.337622628932843,13.29,4.0156,27.6,-18.605753236,2.93578,100.31,91.127,-23.37535,-28.8,0.42
60.9375,-0.948110583285301,-0.317940752125937,13.27,3.8276,27.5,-18.6137101108,3.34129,100.335,89.529,-19.4502333333333,-19.8,NA
60.95833333,-0.954528123098537,-0.298120885236146,13.24,3.5488,27.5,-18.6182210948,2.93368,100.337,88.916,-24.062675,-11.4,NA
60.97916667,-0.96053138909025,-0.278171620717058,13.22,3.2248,27.4,-18.6201862612,2.42107,100.376,87.953,-43.612675,-20,0.49
61,-0.966117770008393,-0.258101635938267,13.19,3.0305,27.4,-18.6189065576,2.61688,100.372,87.515,-59.475,-15.4,0.44
61.02083333,-0.971284844278149,-0.237919631967544,13.16,2.9229,27.3,-18.6174594188,2.34655,100.36,87.412,-74.65,-18.1,NA
61.04166667,-0.976030371503929,-0.217634358275301,13.13,2.8564,27.3,-18.6081245152,2.37351,100.361,87.553,-73.4,-16.7,NA
61.0625,-0.980352287514714,-0.197254638385685,13.1,2.4755,27.3,-18.6038382924,2.2964,100.352,90.143,-75.9,-33.8,NA
61.08333333,-0.984248718926543,-0.176789307627635,13.07,2.2407,27.3,-18.601364042,1.95355,100.357,92.713,-74.65,-17.2,0.5
61.10416667,-0.987717976204129,-0.156247238321898,13.03,2.258,27.3,-18.6057386508,2.15773,100.353,93.218,-34.2039,-13.4,0.47
61.125,-0.990758550318024,-0.135637365691495,13,2.128,27.3,-18.6077019172,2.339,100.374,93.932,-38.8406181818182,-6.9247,0.41
61.14583333,-0.993369123390647,-0.114968624824767,12.96,2.0117,27.3,-18.6097521024,2.04281,100.414,94.591,-112.1,-9.507725,NA
61.16666667,-0.995548563344612,-0.0942499762465689,12.93,1.9423,27.3,-18.6117613156,2.46146,100.356,94.838,-90.1,-8.4223,NA
61.1875,-0.997295922184771,-0.0734904319869468,12.9,1.7445,27.3,-18.6118426284,2.84516,100.524,95.058,-69.2,-9.2839,0.38
61.20833333,-0.998610442686206,-0.0526989920023089,12.87,1.4872,27.3,-18.6015083664,3.22517,100.617,95.069,-111,-5.5766,0.4
61.22916667,-0.999491554650171,-0.0318846700309655,12.84,0.729,27.3,-16.63643506552,3.62338,100.696,95.36,-90.1,-53.7,0.42
61.25,-0.999938874817717,-0.0110565197181989,12.8,0.4,27.4,7.09758870568,4.28695,100.653,95.919,-31.4909666666667,-15.1,0.38
61.27083333,-0.999952209573537,0.00977642925614892,12.75,0.384,27.5,70.78225571368,4.10161,100.578,96.103,-0.863877777777779,4.0344,0.34
61.29166667,-0.999531552824139,0.0306051451387706,12.68,0.312,27.5,184.41781061768,4.53429,100.64,95.631,3.33333333333333,-51.8,0.38
61.3125,-0.99867708754339,0.0514205680234368,12.61,0.35,27.6,325.261335598,5.13998,100.755,93.147,29.35,-38.4,NA
61.33333333,-0.997389184481659,0.072213673767579,12.54,-0.771,27.5,506.25910992087,5.59741,100.904,90.402,-5.1,8.0645,0.32
61.35416667,-0.995668401674502,0.092975447871696,12.48,-1.7535,27.5,706.337934195455,4.0841,101.049,84.094,-2.6,25,0.42
61.375,-0.993515487614093,0.113696859547351,12.41,-2.016,27.4,932.958663752381,4.90717,101.123,82.238,12.2875,5.5794,0.36
61.39583333,-0.990931375968707,0.134368925428334,12.35,-2.2555,27.4,1163.181570595,4.26549,101.165,78.703,57.15,15.9,0.49
61.41666667,-0.987917186723827,0.154982683470375,12.29,-2.1959,27.3,1344.226133355,4.0285,101.184,76.784,62.2,21.2,0.43
61.4375,-0.984474230967093,0.175529167267869,12.23,-2.2996,27.3,1500.938364285,4.0213,101.216,78.98,52.1,51.2,0.37
61.45833333,-0.980604001638725,0.195999469310812,12.17,-2.0291,27.2,1641.4820861,4.14081,101.235,75.557,69.3,82.7,0.29
61.47916667,-0.97630817630062,0.216384715006763,12.13,-1.5389,27.2,1722.57578925,4.36383,101.266,74.379,62.9,130,NA
61.5,-0.971588623516109,0.236676037346564,12.11,-1.734,27.1,1758.0126691,4.65283,101.302,74.45,72,75.2,0.33
61.52083333,-0.966447389667463,0.25686463946006,12.1,-2.2032,27.1,1729.3333187,4.43516,101.292,75.891,60.3,101,0.44
61.54166667,-0.960886703342147,0.276941768861725,12.1,-1.8929,27.1,1646.4773558,4.41523,101.248,72.217,53.2,74.1,NA
61.5625,-0.954908983282484,0.296898692564335,12.09,-1.9302,27,1547.575248025,4.61681,101.267,71.442,60.3,79.9,0.33
61.58333333,-0.948516821321716,0.31672675868917,12.08,-1.9584,27,1423.590041715,4.09522,101.293,71.742,59.3,103,0.4
61.60416667,-0.941712988370289,0.336417371035891,12.07,-1.7557,26.9,1260.243296245,3.9674,101.358,67.624,43.9,101,0.3
61.625,-0.934500443904383,0.355961964741334,12.06,-2.1458,26.9,1092.2033821,3.97775,101.405,73.259,34.1,56.5,0.26
61.64583333,-0.926882315087156,0.375352066703614,12.04,-2.2117,26.8,925.90044267,3.36898,101.437,72.079,32.1,46.2,0.42
61.66666667,-0.918861904331689,0.39457927057556,12.01,-2.1269,26.8,714.60897797,3.16938,101.477,70.921,36.8,64.6,NA
61.6875,-0.91044270029133,0.413635213063674,11.99,-2.1517,26.7,492.358695966,2.63833,101.528,71.213,34.45,29.2,0.47
61.70833333,-0.901628353247646,0.432511632930189,11.95,-2.2421,26.7,297.051482148,2.84302,101.576,72.479,35.875,21.9,0.35
61.72916667,-0.892422684220502,0.451200346507707,11.92,-2.1221,26.6,153.831514502,2.63549,101.63,68.678,31.25,10,0.42
61.75,-0.882829697417294,0.469693224730876,11.88,-2.2149,26.6,52.854631384,2.26004,101.701,68.565,24.45,-3.3639,0.45
61.77083333,-0.872853551983729,0.487982250486007,11.84,-2.2103,26.5,-1.017384355,2.06717,101.764,66.352,-61.6666666666667,-9.5162,0.41
61.79166667,-0.862498572625455,0.506059494742517,11.8,-2.3565,26.5,-17.194527873,1.58596,101.808,68.535,-73.04,-2.552,0.44
61.8125,-0.851769263467574,0.523917094407032,11.75,-2.8312,26.4,-18.677902771,1.27038,101.839,74.882,-74.5,-15.9,0.37
61.83333333,-0.840670276278555,0.541547307796594,11.7,-3.1986,26.4,-18.6606200825,1.19012,101.886,78.154,-74.5,-15.6,0.39
61.85416667,-0.829206422561947,0.558942491480132,11.65,-3.6808,26.4,-18.647673544,1.18218,101.914,81.679,-74.5,-5.6218,NA
61.875,-0.817382688772044,0.576095079041459,11.58,-4.0857,26.3,-18.6380894955,1.18194,101.953,84.785,-67.2142857142857,-5.056,0.38
61.89583333,-0.805204201135023,0.592997634459455,11.53,-4.7444,26.3,-18.624426685,1.46501,101.985,86.972,-48.55014,-0.21,0.33
61.91666667,-0.792676239163517,0.609642829749997,11.47,-5.2577,26.2,-18.6160778165,1.02658,102.005,90.343,-35.9835666666667,-3.3694,NA
61.9375,-0.77980425216901,0.626023424720777,11.41,-5.3193,26.2,-18.6181690165,1.2931,102.051,90.243,-29.887675,-7.1181,0.34
61.95833333,-0.766593820817589,0.642132318050018,11.34,-5.2151,26.1,-18.6171158395,1.681,102.08,88.692,-31.49014,-11.9,NA
61.97916667,-0.753050672014581,0.657962525816165,11.28,-4.8508,26.1,-18.615181427,1.82628,102.088,81.805,-66.09014,-25.6,0.36
62,-0.739180696649223,0.673507162323586,11.22,-4.7109,26.1,-18.6126128315,2.15934,102.087,76.486,-78.78,-41.8,NA
62.02083333,-0.724989908035122,0.688759488680356,11.17,-4.5488,26,-18.6100401635,2.6192,102.102,67.984,-74.65,-57,NA
62.04166667,-0.710484458106862,0.70371289229955,11.11,-4.5787,26,-18.5989729095,2.64544,102.124,61.573,-74.65,-61.9,0.36
62.0625,-0.695670656327634,0.718360868870709,11.06,-4.7345,25.9,-18.594738648,2.51317,102.158,55.949,-74.65,-62.1,0.32
62.08333333,-0.680554925176706,0.732697068246986,11,-4.9648,25.9,-18.5933149975,2.31595,102.194,56.487,-74.65,-43.9,NA
62.10416667,-0.665143817594745,0.746715274998101,10.95,-5.373,25.9,-18.5994538215,2.46392,102.208,59.501,-34.6036,-33.2,NA
62.125,-0.649444036980575,0.760409391597956,10.91,-5.5716,25.8,-18.6026168425,2.33052,102.215,58.046,-38.5651384615385,-40.7,0.38
62.14583333,-0.633462389899485,0.773773481441974,10.86,-5.812,25.7,-18.605656557,2.2956,102.235,57.816,-112.1,-42.8,NA
62.16666667,-0.617205804709129,0.786801750527639,10.82,-6.1192,25.7,-18.608588202,2.69712,102.269,59.775,-90.1,-40,NA
62.1875,-0.600681352567338,0.799488531923925,10.78,-6.3255,25.7,-18.608769702,2.45392,102.296,58.158,-90.1,-43.7,NA
62.20833333,-0.583896197545927,0.811828325750837,10.73,-6.4824,25.6,-18.596775698,2.53196,102.33,56.582,-90.1,-45.5,NA
62.22916667,-0.566857616364451,0.82381578205908,10.69,-6.6184,25.6,-16.4680119014,2.4343,102.374,55.46,-90.1,-42.1,0.33
62.25,-0.549573020327026,0.835445686641945,10.64,-6.8425,25.5,8.4137192901,2.33263,102.431,56.408,-20.7180625,-38.8,0.31
62.27083333,-0.532049903036447,0.846712997820931,10.6,-7.0727,25.5,72.4027912711,2.50565,102.481,57.548,4.64386666666667,-39.2,0.4
62.29166667,-0.514295861158735,0.857612830591401,10.56,-7.231,25.5,185.6847533686,2.6196,102.53,55.595,35.8,-34.5,0.34
62.3125,-0.496318617203309,0.86814044383233,10.51,-7.1539,25.4,319.056840915368,3.26176,102.574,54.598,29.35,-10.6,NA
62.33333333,-0.478125965041583,0.878291273754359,10.47,-6.8397,25.4,489.203481181667,3.36501,102.61,49.762,30.6,47.8,0.27
62.35416667,-0.459725791621227,0.888060919373348,10.42,-6.4139,25.4,693.792530382353,3.6143,102.632,46.302,28.1,104,0.29
62.375,-0.441126100500729,0.897445131167929,10.39,-5.9816,25.4,930.35317445,3.51415,102.646,44.293,30.9,156,0.38
62.39583333,-0.422334955385222,0.906439841059385,10.34,-5.5755,25.4,1169.90998188667,3.20825,102.656,42.093,50.7,235,NA
62.41666667,-0.403360502705662,0.915041149269821,10.31,-5.0792,25.3,1349.99720121333,3.19424,102.647,40.296,51.7,264,0.2
62.4375,-0.38421099581588,0.92324531447182,10.29,-4.5199,25.3,1509.23491812,3.34073,102.633,38.922,53.6,290,0.22
62.45833333,-0.364894736766134,0.931048780183065,10.27,-4.2165,25.3,1636.1634876,3.1283,102.62,38.982,75.4,291,0.3
62.47916667,-0.345420099659026,0.938448163060458,10.25,-3.7938,25.3,1702.22629726667,3.12957,102.609,37.152,54.6,319,NA
62.5,-0.325795555414562,0.945440244580332,10.23,-3.2674,25.3,1730.7843376,3.8266,102.596,37.606,77.3,372,0.28
62.52083333,-0.306029612008793,0.95202199374476,10.22,-2.7871,25.3,1692.3066392,3.74996,102.568,36.204,68.4,374,0.33
62.54166667,-0.28613083851528,0.958190556857321,10.22,-2.236,25.3,1595.7709272,3.61425,102.536,35.547,78.6,423,0.3
62.5625,-0.266107890341439,0.963943250766366,10.23,-1.7805,25.3,1493.08090856667,4.06681,102.519,34.692,75.2,381,0.33
62.58333333,-0.245969448165653,0.96927758179434,10.27,-1.6255,25.3,1370.04652362,3.94565,102.517,32.627,66.1,354,0.38
62.60416667,-0.225724242570389,0.974191237035124,10.35,-1.1835,25.3,1207.36907779333,3.86258,102.489,31.921,55.1,324,0.36
62.625,-0.205381079651294,0.978682079186734,10.45,-0.664,25.3,1048.41787882,4.17505,102.495,31.955,54.3,304,0.37
62.64583333,-0.184948778891221,0.982748161629747,10.56,-0.429,25.3,900.147025693333,3.27207,102.509,30.951,47.5,251,0.35
62.66666667,-0.164436198288803,0.98638772128019,10.69,-0.0609,25.3,697.704192213333,3.0156,102.531,30.809,44.2,252,0.3
62.6875,-0.143852260240307,0.989599175031869,10.82,0.0498,25.3,480.568853140667,3.10217,102.543,31.586,36.7,199,NA
62.70833333,-0.123205888593159,0.992381130924994,10.92,-0.0401,25.2,288.869795716667,2.81673,102.563,32.05,25.8,101,NA
62.72916667,-0.102506034171868,0.99473238258255,10.99,-0.341,25.2,150.853172726,2.50462,102.574,31.827,31.25,44.3,0.28
62.75,-0.081761700831549,0.996651907276122,11.02,-0.747,25.2,51.905672906,2.43457,102.618,33.769,24.45,-13,0.32
62.77083333,-0.0609818819367707,0.998138873141132,11.01,-1.4744,25.2,-1.09034173266667,2.28455,102.677,36.408,-61.6666666666667,-32.7,0.26
